Cavité :	Puits du 8 ao�t
Système de coordonnées : UTM - fuseau 31
E	De	A	AZ	Pente	dH	L	Lh	Deb Tpf	Fin Tpf	L Ga	L Dr	H Sup	H Inf	Pente Calc	dH Calc	L Calc	Lh Calc	X	Y	Z	SLh	Suites	Commentaires
Coordonnées de l'entrée : 		8a1																724130.5	5021903.9	1912.0			

Galerie :	Galerie d'entr�e
Date du lever : 	02/09/2012	Déclinaison = 	1.01 °
Operateurs :	?ric Sanson notes	Serge Caillault length compass clino
mesures des longueurs :	DistoX
mesures des Azimuts :	DistoX	 en degrés
mesures des Pentes :	DistoX	 en degrés
	8a99	    -- -->  	 297.9 °	  19.1 °		0.14								  19.1 °	0.05	0.14	0.13	724069.4	5021914.6	1759.1	233.8		

	8a99	    -- -->  	 113.3 °	   4.1 °		0.47								   4.1 °	0.03	0.47	0.46	724069.9	5021914.4	1759.0	234.1		

	8a99	    -- -->  	  53.5 °	  70.7 °		1.66								  70.7 °	1.57	1.66	0.55	724069.9	5021914.9	1760.6	234.2		

	8a99	    -- -->  	 202.2 °	 -80.2 °		1.45								 -80.2 °	-1.43	1.45	0.25	724069.4	5021914.3	1757.6	233.9		

	8a99	   8a100	  45.8 °	   3.6 °		0.91				0.2	0.1	1.4	1.6	   3.6 °	0.06	0.91	0.91	724070.2	5021915.2	1759.1	234.6		

	8a100	    -- -->  	 265.7 °	   8.7 °		0.23								   8.7 °	0.03	0.23	0.23	724069.9	5021915.2	1759.1	234.8		

	8a100	    -- -->  	  94.2 °	  -3.8 °		0.14								  -3.8 °	-0.01	0.14	0.14	724070.3	5021915.2	1759.1	234.7		

	8a100	    -- -->  	 304.8 °	  84.4 °		1.39								  84.4 °	1.38	1.39	0.14	724070.0	5021915.3	1760.5	234.7		

	8a100	    -- -->  	 352.0 °	 -83.7 °		1.64								 -83.7 °	-1.63	1.64	0.18	724070.1	5021915.4	1757.4	234.8		

	8a100	   8a101	 343.1 °	   1.2 °		1.87				0.3	0.1	1.5	1.9	   1.2 °	0.04	1.87	1.87	724069.6	5021917.0	1759.1	236.4		

	8a101	    -- -->  	 205.2 °	   7.7 °		0.34								   7.7 °	0.05	0.34	0.33	724069.5	5021916.7	1759.2	236.8		

	8a101	    -- -->  	   8.8 °	   6.5 °		0.13								   6.5 °	0.01	0.13	0.13	724069.6	5021917.1	1759.1	236.6		

	8a101	    -- -->  	 205.3 °	  81.1 °		1.52								  81.1 °	1.50	1.52	0.23	724069.5	5021916.8	1760.6	236.7		

	8a101	    -- -->  	 336.3 °	 -79.3 °		1.92								 -79.3 °	-1.88	1.92	0.36	724069.5	5021917.3	1757.2	236.8		

	8a101	   8a102	 282.4 °	 -24.5 °		2.25				0.1	0.4	1.8	1.1	 -24.5 °	-0.93	2.25	2.05	724067.6	5021917.4	1758.2	238.5		

	8a102	    -- -->  	 242.8 °	  36.6 °		0.14								  36.6 °	0.09	0.14	0.12	724067.5	5021917.4	1758.3	238.6		

	8a102	    -- -->  	  64.7 °	   4.2 °		0.37								   4.2 °	0.03	0.37	0.37	724067.9	5021917.6	1758.2	238.9		

	8a102	    -- -->  	  57.7 °	  75.9 °		1.88								  75.9 °	1.83	1.88	0.46	724068.0	5021917.7	1760.0	239.0		

	8a102	    -- -->  	 222.5 °	 -88.4 °		1.14								 -88.4 °	-1.14	1.14	0.03	724067.6	5021917.4	1757.0	238.5		

	8a102	   8a103	  17.0 °	   4.1 °		1.91				0.4	0.1	1.6	1.8	   4.1 °	0.14	1.91	1.91	724068.1	5021919.2	1758.3	240.4		

	8a103	    -- -->  	 287.8 °	   5.7 °		0.42								   5.7 °	0.04	0.42	0.42	724067.7	5021919.4	1758.4	240.8		

	8a103	    -- -->  	  91.7 °	  -5.2 °		0.13								  -5.2 °	-0.01	0.13	0.13	724068.3	5021919.2	1758.3	240.5		

	8a103	    -- -->  	 319.6 °	  83.2 °		1.58								  83.2 °	1.57	1.58	0.19	724068.0	5021919.4	1759.9	240.6		

	8a103	    -- -->  	 355.8 °	 -70.3 °		1.88								 -70.3 °	-1.77	1.88	0.63	724068.1	5021919.9	1756.5	241.0		

	8a103	   8a104	 322.3 °	   4.9 °		1.65				0.1	0.5	0.8	1.3	   4.9 °	0.14	1.65	1.64	724067.1	5021920.5	1758.5	242.0		

	8a104	    -- -->  	 279.7 °	   9.1 °		0.14								   9.1 °	0.02	0.14	0.14	724067.0	5021920.6	1758.5	242.2		

	8a104	    -- -->  	  95.2 °	   0.1 °		0.47								   0.1 °	0.00	0.47	0.46	724067.6	5021920.5	1758.5	242.5		

	8a104	    -- -->  	  33.6 °	  62.6 °		0.93								  62.6 °	0.83	0.93	0.43	724067.4	5021920.9	1759.3	242.5		

	8a104	    -- -->  	 328.8 °	 -81.4 °		1.35								 -81.4 °	-1.33	1.35	0.20	724067.0	5021920.7	1757.1	242.2		

	8a104	   8a105	  24.1 °	   8.4 °		0.99				0.5	0.1	0.6	1.6	   8.4 °	0.14	0.99	0.98	724067.5	5021921.4	1758.6	243.0		

	8a105	    -- -->  	 232.9 °	   2.3 °		0.47								   2.3 °	0.02	0.47	0.47	724067.1	5021921.1	1758.6	243.5		

	8a105	    -- -->  	  54.4 °	   4.1 °		0.14								   4.1 °	0.01	0.14	0.14	724067.6	5021921.5	1758.6	243.2		

	8a105	    -- -->  	 186.8 °	  84.6 °		0.63								  84.6 °	0.63	0.63	0.06	724067.5	5021921.4	1759.2	243.1		

	8a105	    -- -->  	 262.9 °	 -86.0 °		1.64								 -86.0 °	-1.63	1.64	0.11	724067.4	5021921.4	1757.0	243.1		

	8a105	   8a106	 262.7 °	 -11.7 °		2.04				0.1	0.4	1.0	1.4	 -11.7 °	-0.41	2.04	2.00	724065.5	5021921.2	1758.2	245.0		

	8a106	    -- -->  	 244.2 °	  20.3 °		0.14								  20.3 °	0.05	0.14	0.14	724065.4	5021921.1	1758.2	245.2		

	8a106	    -- -->  	  46.5 °	  -0.7 °		0.41								  -0.7 °	-0.00	0.41	0.41	724065.8	5021921.4	1758.2	245.4		

	8a106	    -- -->  	  50.1 °	  75.8 °		1.01								  75.8 °	0.98	1.01	0.25	724065.7	5021921.3	1759.2	245.3		

	8a106	    -- -->  	 232.0 °	 -85.6 °		1.36								 -85.6 °	-1.36	1.36	0.10	724065.5	5021921.1	1756.8	245.1		

	8a106	   8a107	 345.9 °	 -15.2 °		1.91				0.1	0.2	1.0	1.5	 -15.2 °	-0.50	1.91	1.84	724065.1	5021922.9	1757.7	246.9		

	8a107	    -- -->  	 274.5 °	  -4.1 °		0.14								  -4.1 °	-0.01	0.14	0.14	724064.9	5021923.0	1757.7	247.0		

	8a107	    -- -->  	  88.9 °	   2.6 °		0.22								   2.6 °	0.01	0.22	0.22	724065.3	5021922.9	1757.7	247.1		

	8a107	    -- -->  	   4.1 °	  57.3 °		1.19								  57.3 °	1.00	1.19	0.64	724065.1	5021923.6	1758.7	247.5		

	8a107	    -- -->  	 303.6 °	 -84.0 °		1.54								 -84.0 °	-1.53	1.54	0.16	724064.9	5021923.0	1756.2	247.0		

	8a107	   8a108	  10.2 °	  -7.6 °		3.12				0.1	0.2	1.2	1.7	  -7.6 °	-0.41	3.12	3.09	724065.6	5021926.0	1757.3	250.0		

	8a108	    -- -->  	 328.6 °			0.13										0.13	0.13	724065.5	5021926.1	1757.3	250.1		

	8a108	    -- -->  	 135.9 °	  -8.8 °		0.23								  -8.8 °	-0.04	0.23	0.23	724065.8	5021925.8	1757.2	250.2		

	8a108	    -- -->  	 111.5 °	  79.7 °		1.25								  79.7 °	1.23	1.25	0.22	724065.8	5021925.9	1758.5	250.2		

	8a108	    -- -->  	 212.3 °	 -88.5 °		1.67								 -88.5 °	-1.67	1.67	0.05	724065.6	5021926.0	1755.6	250.0		

	8a108	   8a109	  53.2 °	 -20.6 °		1.36				0.2	0.1	1.8	1.7	 -20.6 °	-0.48	1.36	1.27	724066.6	5021926.8	1756.8	251.2		

	8a109	    -- -->  	 296.0 °	  -1.0 °		0.22								  -1.0 °	-0.00	0.22	0.22	724066.4	5021926.9	1756.8	251.5		

	8a109	    -- -->  	 109.6 °	  15.2 °		0.16								  15.2 °	0.04	0.16	0.16	724066.8	5021926.7	1756.8	251.4		

	8a109	    -- -->  	 295.9 °	  81.0 °		1.85								  81.0 °	1.83	1.85	0.29	724066.4	5021926.9	1758.6	251.5		

	8a109	    -- -->  	  26.5 °	 -69.2 °		1.84								 -69.2 °	-1.72	1.84	0.65	724066.9	5021927.3	1755.1	251.9		

	8a109	   8a110	   8.2 °	   3.3 °		1.84				0.1	0.2	1.4	1.7	   3.3 °	0.11	1.84	1.84	724066.9	5021928.6	1756.9	253.1		

	8a110	    -- -->  	 290.1 °	   6.7 °		0.13								   6.7 °	0.02	0.13	0.13	724066.7	5021928.6	1756.9	253.2		

	8a110	    -- -->  	 115.5 °	  -1.3 °		0.23								  -1.3 °	-0.00	0.23	0.22	724067.1	5021928.5	1756.9	253.3		

	8a110	    -- -->  	 209.9 °	  76.6 °		1.48								  76.6 °	1.44	1.48	0.34	724066.7	5021928.3	1758.3	253.4		

	8a110	    -- -->  	 278.1 °	 -84.6 °		1.73								 -84.6 °	-1.72	1.73	0.16	724066.7	5021928.6	1755.2	253.2		

	8a110	   8a111	 345.4 °	  -3.7 °		1.29				0.1	0.2	1.5	1.7	  -3.7 °	-0.08	1.29	1.29	724066.5	5021929.8	1756.8	254.4		

	8a111	    -- -->  	 139.1 °	   6.6 °		0.27								   6.6 °	0.03	0.27	0.27	724066.7	5021929.6	1756.8	254.6		

	8a111	    -- -->  	 279.5 °	  20.6 °		0.12								  20.6 °	0.04	0.12	0.11	724066.4	5021929.8	1756.9	254.5		

	8a111	    -- -->  	  87.2 °	  67.7 °		1.60								  67.7 °	1.48	1.60	0.61	724067.1	5021929.9	1758.3	255.0		

	8a111	    -- -->  	 346.4 °	 -88.0 °		1.67								 -88.0 °	-1.67	1.67	0.06	724066.5	5021929.9	1755.1	254.4		

	8a111	   8a112	  61.5 °	   8.3 °		0.93				0.4	0.1	1.3	1.6	   8.3 °	0.13	0.93	0.92	724067.3	5021930.3	1757.0	255.3		

	8a112	    -- -->  	 267.8 °	   2.3 °		0.39								   2.3 °	0.02	0.39	0.39	724066.9	5021930.2	1757.0	255.7		

	8a112	    -- -->  	  78.2 °	  13.3 °		0.13								  13.3 °	0.03	0.13	0.12	724067.5	5021930.3	1757.0	255.4		

	8a112	    -- -->  	 178.3 °	  79.8 °		1.30								  79.8 °	1.28	1.30	0.23	724067.3	5021930.0	1758.2	255.5		

	8a112	    -- -->  	 303.2 °	 -78.3 °		1.62								 -78.3 °	-1.58	1.62	0.33	724067.1	5021930.4	1755.4	255.6		

	8a112	   8a113	 305.6 °	 -10.2 °		1.45				0.1	0.4	1.2	1.8	 -10.2 °	-0.26	1.45	1.43	724066.2	5021931.1	1756.7	256.7		

	8a113	    -- -->  	 262.5 °	 -26.4 °		0.14								 -26.4 °	-0.06	0.14	0.12	724066.0	5021931.1	1756.6	256.8		

	8a113	    -- -->  	  92.3 °	   5.0 °		0.42								   5.0 °	0.04	0.42	0.42	724066.6	5021931.1	1756.7	257.1		

	8a113	    -- -->  	  53.0 °	  64.1 °		1.32								  64.1 °	1.19	1.32	0.58	724066.6	5021931.4	1757.9	257.3		

	8a113	    -- -->  	 334.1 °	 -82.3 °		1.84								 -82.3 °	-1.82	1.84	0.25	724066.1	5021931.3	1754.9	257.0		

	8a113	   8a114	  22.3 °	   1.2 °		1.69				0.3	0.1	1.1	2.0	   1.2 °	0.04	1.69	1.69	724066.8	5021932.7	1756.7	258.4		

	8a114	    -- -->  	 247.1 °	  -3.9 °		0.28								  -3.9 °	-0.02	0.28	0.28	724066.5	5021932.5	1756.7	258.7		

	8a114	    -- -->  	  61.8 °	  36.0 °		0.14								  36.0 °	0.08	0.14	0.11	724066.9	5021932.7	1756.8	258.5		

	8a114	    -- -->  	 186.1 °	  80.5 °		1.15								  80.5 °	1.14	1.15	0.19	724066.8	5021932.5	1757.9	258.6		

	8a114	    -- -->  	 142.3 °	 -84.5 °		2.05								 -84.5 °	-2.04	2.05	0.20	724066.9	5021932.5	1754.7	258.6		

	8a114	   8a115	 315.9 °	 -22.2 °		1.14				0.4	0.1	1.4	1.6	 -22.2 °	-0.43	1.14	1.06	724066.1	5021933.4	1756.3	259.4		

	8a115	    -- -->  	 166.2 °	   3.8 °		0.40								   3.8 °	0.03	0.40	0.40	724066.2	5021933.0	1756.3	259.9		

	8a115	    -- -->  	 349.1 °	  16.4 °		0.14								  16.4 °	0.04	0.14	0.13	724066.0	5021933.5	1756.3	259.6		

	8a115	    -- -->  	 208.1 °	  74.1 °		1.49								  74.1 °	1.43	1.49	0.41	724065.9	5021933.0	1757.7	259.9		

	8a115	    -- -->  	 328.1 °	 -69.9 °		1.69								 -69.9 °	-1.59	1.69	0.58	724065.7	5021933.9	1754.7	260.0		

	8a115	   8a116	 230.7 °	  -2.6 °		1.11								  -2.6 °	-0.05	1.11	1.11	724065.2	5021932.7	1756.2	260.6		

Date du lever : 	08/10/2022	Déclinaison = 	2.53 °
Operateurs :	Emmanuel Vitte notes	Fr?deric P?trot length compass clino	Olivier Guille length compass clino
mesures des longueurs :	DistoX
mesures des Azimuts :	DistoX	 en degrés
mesures des Pentes :	DistoX	 en degrés
	8a116	   8a117	 320.7 °	   6.2 °		2.09				0.5	0.1	0.7	1.7	   6.2 °	0.22	2.09	2.08	724063.9	5021934.3	1756.5	262.6		

	8a116	    -- -->  	 203.8 °	   7.7 °		0.15								   7.7 °	0.02	0.15	0.15	724065.1	5021932.6	1756.3	260.7		

	8a116	    -- -->  	   3.6 °	  -0.1 °		0.38								  -0.1 °	-0.00	0.38	0.38	724065.2	5021933.1	1756.2	260.9		

	8a116	    -- -->  	 330.6 °	  83.6 °		1.16								  83.6 °	1.15	1.16	0.13	724065.1	5021932.8	1757.4	260.7		

	8a116	    -- -->  	 300.6 °	 -86.7 °		1.95								 -86.7 °	-1.94	1.95	0.11	724065.1	5021932.8	1754.3	260.7		

	8a117	    -- -->  	 199.0 °	   0.7 °		0.51								   0.7 °	0.01	0.51	0.51	724063.7	5021933.8	1756.5	263.1		

	8a117	    -- -->  	  18.2 °	   2.5 °		0.14								   2.5 °	0.01	0.14	0.14	724063.9	5021934.4	1756.5	262.8		

	8a117	    -- -->  	 185.5 °	  79.5 °		0.69								  79.5 °	0.67	0.69	0.12	724063.9	5021934.2	1757.1	262.8		

	8a117	    -- -->  	 349.6 °	 -81.6 °		1.68								 -81.6 °	-1.66	1.68	0.25	724063.9	5021934.6	1754.8	262.9		

	8a117	   8a118	 272.0 °	 -27.1 °		1.84				0.1	0.3	1.2	1.5	 -27.1 °	-0.84	1.84	1.64	724062.3	5021934.4	1755.6	264.3		

	8a118	    -- -->  	 210.6 °	   7.1 °		0.15								   7.1 °	0.02	0.15	0.14	724062.2	5021934.3	1755.7	264.4		

	8a118	    -- -->  	  24.9 °	  -3.0 °		0.34								  -3.0 °	-0.02	0.34	0.34	724062.4	5021934.7	1755.6	264.6		

	8a118	    -- -->  	  82.6 °	  71.0 °		1.26								  71.0 °	1.19	1.26	0.41	724062.7	5021934.4	1756.8	264.7		

	8a118	    -- -->  	 278.1 °	 -84.6 °		1.52								 -84.6 °	-1.51	1.52	0.14	724062.1	5021934.4	1754.1	264.4		

	8a118	   8a119	 356.6 °	  -7.1 °		3.80				0.1	0.5	0.8	2.3	  -7.1 °	-0.47	3.80	3.77	724062.1	5021938.2	1755.2	268.0		

	8a119	    -- -->  	 311.7 °	  27.4 °		0.15								  27.4 °	0.07	0.15	0.13	724062.0	5021938.2	1755.2	268.2		

	8a119	    -- -->  	 124.0 °	  -3.3 °		0.50								  -3.3 °	-0.03	0.50	0.50	724062.5	5021937.9	1755.1	268.5		

	8a119	    -- -->  	 131.4 °	  76.6 °		0.87								  76.6 °	0.85	0.87	0.20	724062.2	5021938.0	1756.0	268.2		

	8a119	    -- -->  	   2.5 °	 -87.7 °		2.28								 -87.7 °	-2.28	2.28	0.09	724062.1	5021938.2	1752.9	268.1		

	8a119	   8a120	  64.1 °	 -44.7 °		1.70				0.4	0.5	2.0	1.4	 -44.7 °	-1.20	1.70	1.21	724063.2	5021938.7	1754.0	269.3		

	8a120	    -- -->  	 303.7 °	   7.4 °		0.45								   7.4 °	0.06	0.45	0.45	724062.8	5021938.9	1754.0	269.7		

	8a120	    -- -->  	 110.5 °	   5.3 °		0.53								   5.3 °	0.05	0.53	0.53	724063.7	5021938.5	1754.0	269.8		

	8a120	    -- -->  	 247.8 °	  82.8 °		2.02								  82.8 °	2.01	2.02	0.25	724062.9	5021938.6	1756.0	269.5		

	8a120	    -- -->  	 329.5 °	 -85.1 °		1.36								 -85.1 °	-1.36	1.36	0.12	724063.1	5021938.8	1752.6	269.4		

	8a120	   8a121	 337.0 °	  -3.7 °		2.65				0.5	0.1	1.9	1.3	  -3.7 °	-0.17	2.65	2.64	724062.1	5021941.1	1753.8	271.9		

	8a121	    -- -->  	 206.2 °	  15.3 °		0.55								  15.3 °	0.15	0.55	0.53	724061.9	5021940.6	1753.9	272.4		

	8a121	    -- -->  	  21.4 °	   8.0 °		0.14								   8.0 °	0.02	0.14	0.14	724062.2	5021941.2	1753.8	272.0		

	8a121	    -- -->  	 216.0 °	  75.5 °		1.98								  75.5 °	1.92	1.98	0.50	724061.8	5021940.7	1755.7	272.4		

	8a121	    -- -->  	   0.0 °	 -71.8 °		1.40								 -71.8 °	-1.33	1.40	0.44	724062.1	5021941.6	1752.5	272.3		

	8a121	   8a122	 278.6 °	  16.0 °		0.84				0.1	0.6	1.2	1.6	  16.0 °	0.23	0.84	0.81	724061.3	5021941.2	1754.0	272.7		

	8a122	    -- -->  	 209.1 °	  -0.7 °		0.15								  -0.7 °	-0.00	0.15	0.15	724061.3	5021941.1	1754.0	272.9		

	8a122	    -- -->  	  32.3 °	   1.9 °		0.66								   1.9 °	0.02	0.66	0.66	724061.7	5021941.8	1754.0	273.4		

	8a122	    -- -->  	  79.9 °	  73.2 °		1.28								  73.2 °	1.23	1.28	0.37	724061.7	5021941.3	1755.3	273.1		

	8a122	    -- -->  	 288.7 °	 -82.3 °		1.62								 -82.3 °	-1.61	1.62	0.22	724061.1	5021941.3	1752.4	272.9		

	8a122	   8a123	   2.2 °	 -30.0 °		3.06				0.5	0.1	2.3	0.8	 -30.0 °	-1.53	3.06	2.65	724061.5	5021943.9	1752.5	275.4		

	8a123	    -- -->  	 233.8 °	  -4.3 °		0.52								  -4.3 °	-0.04	0.52	0.52	724061.1	5021943.6	1752.5	275.9		

	8a123	    -- -->  	  47.6 °	   0.4 °		0.15								   0.4 °	0.00	0.15	0.15	724061.6	5021944.0	1752.5	275.5		

	8a123	    -- -->  	 192.5 °	  75.3 °		2.37								  75.3 °	2.29	2.37	0.60	724061.3	5021943.3	1754.8	276.0		

	8a123	    -- -->  	 289.4 °	 -88.8 °		0.84								 -88.8 °	-0.84	0.84	0.02	724061.5	5021943.9	1751.7	275.4		

	8a123	   8a124	 259.1 °	  19.4 °		2.28				0.1	0.6	1.2	1.9	  19.4 °	0.76	2.28	2.15	724059.4	5021943.5	1753.3	277.5		

	8a124	    -- -->  	 194.4 °	   8.8 °		0.15								   8.8 °	0.02	0.15	0.15	724059.3	5021943.4	1753.3	277.7		

	8a124	    -- -->  	  41.0 °	  -6.0 °		0.56								  -6.0 °	-0.06	0.56	0.55	724059.7	5021943.9	1753.2	278.1		

	8a124	    -- -->  	  70.0 °	  74.8 °		1.26								  74.8 °	1.22	1.26	0.33	724059.7	5021943.6	1754.5	277.8		

	8a124	    -- -->  	 242.6 °	 -82.4 °		1.94								 -82.4 °	-1.92	1.94	0.26	724059.1	5021943.4	1751.3	277.8		

	8a124	   8a125	  18.4 °	 -11.6 °		0.53				0.3	0.1	1.4	1.8	 -11.6 °	-0.11	0.53	0.52	724059.5	5021944.0	1753.1	278.0		

	8a125	    -- -->  	 253.2 °	   6.1 °		0.35								   6.1 °	0.04	0.35	0.35	724059.2	5021943.9	1753.2	278.4		

	8a125	    -- -->  	  53.7 °	 -10.9 °		0.15								 -10.9 °	-0.03	0.15	0.15	724059.6	5021944.1	1753.1	278.2		

	8a125	    -- -->  	 292.1 °	  75.7 °		1.45								  75.7 °	1.41	1.45	0.36	724059.2	5021944.1	1754.6	278.4		

	8a125	    -- -->  	 212.2 °	 -77.5 °		1.82								 -77.5 °	-1.78	1.82	0.39	724059.3	5021943.7	1751.4	278.4		

	8a125	   8a126	 312.6 °	 -12.0 °		2.70				0.1	0.5	1.1	1.3	 -12.0 °	-0.56	2.70	2.64	724057.6	5021945.8	1752.6	280.7		

	8a126	    -- -->  	 280.0 °	   8.0 °		0.15								   8.0 °	0.02	0.15	0.15	724057.4	5021945.8	1752.6	280.8		

	8a126	    -- -->  	  87.6 °	  -5.6 °		0.47								  -5.6 °	-0.05	0.47	0.47	724058.1	5021945.8	1752.5	281.1		

	8a126	    -- -->  	 126.3 °	  63.9 °		1.27								  63.9 °	1.14	1.27	0.56	724058.0	5021945.5	1753.7	281.2		

	8a126	    -- -->  	 316.6 °	 -86.8 °		1.34								 -86.8 °	-1.34	1.34	0.08	724057.5	5021945.9	1751.2	280.7		

	8a126	   8a127	  61.9 °	  -5.2 °		1.50				0.3	0.1	1.2	1.6	  -5.2 °	-0.14	1.50	1.49	724058.9	5021946.5	1752.5	282.2		

	8a127	    -- -->  	 285.9 °	  -5.2 °		0.31								  -5.2 °	-0.03	0.31	0.31	724058.6	5021946.6	1752.4	282.5		

	8a127	    -- -->  	 133.6 °	  11.9 °		0.14								  11.9 °	0.03	0.14	0.14	724059.0	5021946.4	1752.5	282.3		

	8a127	    -- -->  	 241.5 °	  71.2 °		1.28								  71.2 °	1.21	1.28	0.41	724058.6	5021946.3	1753.7	282.6		

	8a127	    -- -->  	  46.6 °	 -80.3 °		1.67								 -80.3 °	-1.64	1.67	0.28	724059.1	5021946.7	1750.8	282.4		

	8a127	   8a128	 340.6 °	 -10.3 °		2.47				0.2	0.3	1.1	1.7	 -10.3 °	-0.44	2.47	2.43	724058.1	5021948.8	1752.0	284.6		

	8a128	    -- -->  	 200.8 °	   9.5 °		0.20								   9.5 °	0.03	0.20	0.20	724058.1	5021948.6	1752.0	284.8		

	8a128	    -- -->  	  17.4 °	   5.6 °		0.26								   5.6 °	0.03	0.26	0.25	724058.2	5021949.0	1752.0	284.8		

	8a128	    -- -->  	 178.9 °	  77.0 °		1.15								  77.0 °	1.12	1.15	0.26	724058.1	5021948.5	1753.1	284.8		

	8a128	    -- -->  	 158.7 °	 -84.5 °		1.72								 -84.5 °	-1.71	1.72	0.17	724058.2	5021948.6	1750.3	284.8		

	8a128	   8a129	 265.9 °	  -9.0 °		3.15				0.1	0.3	1.1	1.8	  -9.0 °	-0.49	3.15	3.11	724055.0	5021948.6	1751.5	287.7		

	8a129	    -- -->  	 209.1 °	  16.4 °		0.15								  16.4 °	0.04	0.15	0.14	724055.0	5021948.5	1751.6	287.8		

	8a129	    -- -->  	  19.0 °	   2.4 °		0.34								   2.4 °	0.01	0.34	0.34	724055.1	5021948.9	1751.5	288.0		

	8a129	    -- -->  	  35.0 °	  84.4 °		1.09								  84.4 °	1.08	1.09	0.11	724055.1	5021948.7	1752.6	287.8		

	8a129	    -- -->  	  47.4 °	 -86.6 °		1.75								 -86.6 °	-1.75	1.75	0.10	724055.1	5021948.7	1749.8	287.8		

	8a129	   8a130	 318.7 °	 -10.3 °		1.64				0.2	0.2	0.9	2.0	 -10.3 °	-0.29	1.64	1.61	724054.0	5021949.8	1751.2	289.3		

	8a130	    -- -->  	 250.8 °	  10.4 °		0.23								  10.4 °	0.04	0.23	0.23	724053.8	5021949.7	1751.3	289.5		

	8a130	    -- -->  	  64.5 °	  -3.2 °		0.20								  -3.2 °	-0.01	0.20	0.20	724054.2	5021949.9	1751.2	289.5		

	8a130	    -- -->  	 123.7 °	  85.3 °		0.87								  85.3 °	0.87	0.87	0.07	724054.0	5021949.8	1752.1	289.4		

	8a130	    -- -->  	 321.3 °	 -76.6 °		2.07								 -76.6 °	-2.02	2.07	0.48	724053.7	5021950.2	1749.2	289.8		

	8a130	   8a131	   2.4 °	 -35.8 °		2.11				0.1	0.3	2.0	0.9	 -35.8 °	-1.24	2.11	1.71	724054.1	5021951.5	1750.0	291.0		

	8a131	    -- -->  	 294.8 °	  10.1 °		0.14								  10.1 °	0.02	0.14	0.14	724053.9	5021951.6	1750.0	291.2		

	8a131	    -- -->  	 120.4 °	  -9.8 °		0.30								  -9.8 °	-0.05	0.30	0.29	724054.3	5021951.4	1749.9	291.3		

	8a131	    -- -->  	 111.7 °	  79.8 °		2.08								  79.8 °	2.05	2.08	0.37	724054.4	5021951.4	1752.0	291.4		

	8a131	    -- -->  	 348.5 °	 -74.6 °		0.96								 -74.6 °	-0.93	0.96	0.26	724054.0	5021951.8	1749.1	291.3		

	8a131	   8a132	  73.4 °	  10.0 °		0.60				0.3	0.2	1.9	1.3	  10.0 °	0.10	0.60	0.59	724054.6	5021951.7	1750.1	291.6		

	8a132	    -- -->  	 307.5 °	   0.5 °		0.34								   0.5 °	0.00	0.34	0.34	724054.4	5021951.9	1750.1	292.0		

	8a132	    -- -->  	 116.2 °	   6.8 °		0.16								   6.8 °	0.02	0.16	0.16	724054.8	5021951.6	1750.1	291.8		

	8a132	    -- -->  	 235.8 °	  86.3 °		1.93								  86.3 °	1.92	1.93	0.12	724054.5	5021951.6	1752.0	291.7		

	8a132	    -- -->  	   3.9 °	 -77.3 °		1.33								 -77.3 °	-1.30	1.33	0.29	724054.6	5021952.0	1748.8	291.9		

	8a132	   8a133	 348.8 °	  -5.3 °		3.99				0.4	0.1	1.6	1.2	  -5.3 °	-0.37	3.99	3.97	724053.9	5021955.6	1749.7	295.6		

	8a133	    -- -->  	 207.1 °	   0.8 °		0.40								   0.8 °	0.01	0.40	0.40	724053.7	5021955.2	1749.7	296.0		

	8a133	    -- -->  	  24.9 °	  -3.6 °		0.14								  -3.6 °	-0.01	0.14	0.14	724053.9	5021955.7	1749.7	295.7		

	8a133	    -- -->  	 305.7 °	  83.6 °		1.56								  83.6 °	1.55	1.56	0.17	724053.7	5021955.7	1751.3	295.8		

	8a133	    -- -->  	 170.2 °	 -79.3 °		1.21								 -79.3 °	-1.19	1.21	0.22	724053.9	5021955.4	1748.5	295.8		

	8a133	   8a134	 282.5 °	 -11.9 °		4.33				0.1	0.6	1.6	0.5	 -11.9 °	-0.89	4.33	4.24	724049.8	5021956.5	1748.8	299.8		

	8a134	    -- -->  	 255.0 °	   1.9 °		0.15								   1.9 °	0.01	0.15	0.15	724049.6	5021956.5	1748.8	300.0		

	8a134	    -- -->  	  78.4 °	   5.5 °		0.63								   5.5 °	0.06	0.63	0.63	724050.4	5021956.7	1748.9	300.5		

	8a134	    -- -->  	  74.0 °	  82.8 °		1.62								  82.8 °	1.61	1.62	0.20	724050.0	5021956.6	1750.4	300.0		

	8a134	    -- -->  	 194.0 °	 -84.7 °		0.53								 -84.7 °	-0.53	0.53	0.05	724049.7	5021956.5	1748.3	299.9		

	8a134	   8a135	  48.1 °	 -10.7 °		2.43				0.4	0.1	1.9	0.9	 -10.7 °	-0.45	2.43	2.39	724051.5	5021958.1	1748.4	302.2		

